"site","year","plot","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI"
"removal_black",2008,"2TR","R_all","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",3,12.450928,7.29,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"3C","control","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",2.5,10.174248,6.075,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"3RA","R_BOER4","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",8.5,37.494408,20.655,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"3TR","R_all","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",0.8,2.433536,1.944,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"4C","control","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",1,3.344208,2.43,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"4RA","R_BOER4","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",3,12.450928,7.29,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"4TR","R_all","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",2.5,10.174248,6.075,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"5C","control","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",0.7,1.9782,1.701,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"5RA","R_BOER4","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",10,44.324448,24.3,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"5TR","R_all","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",0.2,0,0.486,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"2TR","R_all","SPHA","Sphaeralcea","hastulata","Malvaceae","perennial","C3","forb",0.2,0.6102,0.6102,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"2TR","R_all","SPWR","Sphaeralcea","wrightii","Malvaceae","perennial","C3","forb",0.01,0.03012,0.03012,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"5RA","R_BOER4","SPWR","Sphaeralcea","wrightii","Malvaceae","perennial","C3","forb",0.01,0.03012,0.03012,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"5TR","R_all","SPWR","Sphaeralcea","wrightii","Malvaceae","perennial","C3","forb",0.01,0.03012,0.03012,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"1TR","R_all","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.1,0.2088,0.2088,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"2TR","R_all","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",3,6.264,6.264,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"3RA","R_BOER4","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.9,1.8792,1.8792,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"4RA","R_BOER4","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.1,0.2088,0.2088,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_black",2008,"5RA","R_BOER4","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",5,10.44,10.44,"DeepWell","40",151.144,4125.1555,-1.34538555008648
"removal_blackcreosote",2008,"1C","control","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.01,0.008,0.008,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.01,0.008,0.008,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RC","R_LATR2","AMAL","Amaranthus","albus","Amaranthaceae","annual","C4","forb",0.1,0.1043,0.1043,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","ARAD","Aristida","adscensionis","Poaceae","annual","C4","grass",0.1,0.1535484,0.1931,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.1,0.766371908,0.5202,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.1,0.766371908,0.5202,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2RA","R_BOER4","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",2.2,16.860181976,11.4444,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2RC","R_LATR2","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",5,38.3185954,26.01,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.9,6.897347172,4.6818,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.9,6.897347172,4.6818,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RA","R_BOER4","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",4,30.65487632,20.808,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RC","R_LATR2","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",5.5,42.15045494,28.611,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.6,4.598231448,3.1212,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.2,1.532743816,1.0404,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RA","R_BOER4","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.7,5.364603356,3.6414,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RC","R_LATR2","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.8,6.130975264,4.1616,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",1,7.66371908,5.202,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.8,6.130975264,4.1616,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RA","R_BOER4","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.5,3.83185954,2.601,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RC","R_LATR2","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.2,1.532743816,1.0404,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1C","control","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.1,0.0641176,0.0684,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.1,0.0641176,0.0684,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.1,0.0641176,0.0684,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.01,0.00641176,0.00684,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.3,0.1923528,0.2052,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5TR","R_all","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.3,0.1923528,0.2052,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1C","control","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",20,55.32,55.32,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RC","R_LATR2","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",45,124.47,124.47,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.8,2.2128,2.2128,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2C","control","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",38,105.108,105.108,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2RC","R_LATR2","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",37,102.342,102.342,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",4,11.064,11.064,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",3.5,9.681,9.681,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RC","R_LATR2","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",30,82.98,82.98,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",8,22.128,22.128,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RC","R_LATR2","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",20,55.32,55.32,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",2,5.532,5.532,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",5,13.83,13.83,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RC","R_LATR2","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",20,55.32,55.32,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",15.5,29.6842213864562,37.603,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RA","R_BOER4","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",4,7.77432824927896,9.704,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.2,0.534537473516032,0.4852,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.1,0.344016663627533,0.2426,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RA","R_BOER4","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",6,11.5847444470489,14.556,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RC","R_LATR2","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.5,1.10609990318153,1.213,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.4,0.915579093293028,0.9704,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",2,3.963912051509,4.852,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RC","R_LATR2","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.5,1.10609990318153,1.213,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5TR","R_all","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",0.5,1.10609990318153,1.213,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RC","R_LATR2","CHER2","Chaetopappa","ericoides","Asteraceae","perennial","C3","forb",2.5,1.84695,5.725,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","CHER2","Chaetopappa","ericoides","Asteraceae","perennial","C3","forb",0.01,0.0073878,0.0229,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2C","control","CHER2","Chaetopappa","ericoides","Asteraceae","perennial","C3","forb",0.01,0.0073878,0.0229,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RC","R_LATR2","CHER2","Chaetopappa","ericoides","Asteraceae","perennial","C3","forb",0.1,0.073878,0.229,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","CHMI7","Chamaesyce","micromera","Euphorbiaceae","annual","C4","forb",0.4,0.4172,0.4172,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1C","control","CHRE4","Chamaesyce","revoluta","Euphorbiaceae","annual","C4","forb",0.2,0.0518,0.0518,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RC","R_LATR2","CHRE4","Chamaesyce","revoluta","Euphorbiaceae","annual","C4","forb",0.1,0.0259,0.0259,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","CHRE4","Chamaesyce","revoluta","Euphorbiaceae","annual","C4","forb",0.1,0.0259,0.0259,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1C","control","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.6,0.3852,0.3852,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.4,0.2568,0.2568,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RC","R_LATR2","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.2,0.1284,0.1284,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.3,0.1926,0.1926,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2C","control","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.2,0.1284,0.1284,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2RA","R_BOER4","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1.5,0.963,0.963,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2RC","R_LATR2","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.01,0.00642,0.00642,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",3,1.926,1.926,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RA","R_BOER4","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",3,1.926,1.926,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RC","R_LATR2","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1,0.642,0.642,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.8,0.5136,0.5136,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1.5,0.963,0.963,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RA","R_BOER4","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",3.5,2.247,2.247,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RC","R_LATR2","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.5,0.321,0.321,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1.5,0.963,0.963,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1.5,0.963,0.963,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RA","R_BOER4","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1,0.642,0.642,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RC","R_LATR2","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1,0.642,0.642,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5TR","R_all","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",3,1.926,1.926,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1C","control","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,0.748088,0.738,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.6,0.4488528,0.4428,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.01,0.00748088,0.00738,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",2,1.496176,1.476,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.5,1.122132,1.107,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.8,0.5984704,0.5904,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RA","R_BOER4","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.6,0.4488528,0.4428,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.1,0.0748088,0.0738,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.5,1.122132,1.107,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RA","R_BOER4","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.9,0.6732792,0.6642,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RC","R_LATR2","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.5,1.122132,1.107,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5TR","R_all","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.5,0.374044,0.369,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.3,0.937321735959165,0.75,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.5,1.43120212153972,1.25,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.7,2.71108713747361,1.75,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.8,3.15452848785222,2,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.050439035201943,0.25,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.050439035201943,0.25,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.050439035201943,0.25,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",2,8.47582469239556,5,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RA","R_BOER4","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.01,0,0.025,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RC","R_LATR2","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.01,0,0.025,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5TR","R_all","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",1,4.04141118860944,2.5,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2C","control","ELEL5","Elymus","elymoides","Poaceae","perennial","C3","grass",2,3.326,3.326,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","ELEL5","Elymus","elymoides","Poaceae","perennial","C3","grass",0.1,0.1663,0.1663,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3TR","R_all","ELEL5","Elymus","elymoides","Poaceae","perennial","C3","grass",0.5,0.8315,0.8315,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","ELEL5","Elymus","elymoides","Poaceae","perennial","C3","grass",0.2,0.3326,0.3326,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","ELEL5","Elymus","elymoides","Poaceae","perennial","C3","grass",0.2,0.3326,0.3326,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5RA","R_BOER4","ENDE","Enneapogon","desvauxii","Poaceae","perennial","C4","grass",0.01,0.0297244,0.03116,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1C","control","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",2,14.302,14.302,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",2,14.302,14.302,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RC","R_LATR2","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",0.01,0.07151,0.07151,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1TR","R_all","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",0.3,2.1453,2.1453,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",1.8,12.8718,12.8718,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4C","control","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",0.6,4.2906,4.2906,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"4TR","R_all","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",0.4,2.8604,2.8604,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"5C","control","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",0.5,3.5755,3.5755,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RC","R_LATR2","ESVIV","Escobaria","vivipara","Cactaceae","perennial","CAM","shrub",0.01,0.01936,0.01936,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"1RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"2TR","R_all","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3C","control","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,0.097,0.097,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RA","R_BOER4","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.01,0.00485,0.00485,"FivePoints","49",201.022,4240.546,-1.32324011843996
"removal_blackcreosote",2008,"3RC","R_LATR2","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.1,0.0485,0.0485,"FivePoints","49",201.022,4240.546,-1.32324011843996
